1890 1 -0.541046
1890 2 -0.635748
1890 3 -0.378177
1890 4 -0.38849
1890 5 -0.310525
1890 6 -0.888833
1890 7 -0.562864
1890 8 -0.54849
1890 9 -0.645938
1890 10 -0.885679
1890 11 -0.495429
1890 12 -0.405866
1891 1 -0.446999
1891 2 -1.287117
1891 3 -0.779993
1891 4 -0.362224
1891 5 -0.43738
1891 6 -0.406569
1891 7 -0.232452
1891 8 -0.35413
1891 9 -0.330623
1891 10 -0.371051
1891 11 -0.32784
1891 12 -0.452451
1892 1 -0.039456
1892 2 -0.128991
1892 3 -0.127234
1892 4 0.042305
1892 5 -0.548315
1892 6 -0.711582
1892 7 -0.48484
1892 8 -0.639
1892 9 -0.532014
1892 10 -0.433843
1892 11 -0.829784
1892 12 -0.564327
1893 1 -0.283213
1893 2 -0.899384
1893 3 -0.818227
1893 4 -0.731106
1893 5 -0.743065
1893 6 -0.675063
1893 7 -0.527764
1893 8 -0.455198
1893 9 -0.5192
1893 10 -0.548838
1893 11 -0.370793
1893 12 -0.461947
1894 1 -0.711701
1894 2 -0.852309
1894 3 -0.397492
1894 4 -0.294842
1894 5 -0.421085
1894 6 -0.544489
1894 7 -0.518674
1894 8 -0.834723
1894 9 -0.425317
1894 10 -0.23507
1894 11 -0.615797
1894 12 -0.451294
1895 1 -0.143671
1895 2 0.132217
1895 3 -0.375658
1895 4 -0.262833
1895 5 -0.209738
1895 6 -0.709456
1895 7 -0.400988
1895 8 -0.473407
1895 9 -0.562287
1895 10 -0.625197
1895 11 -0.534722
1895 12 -0.428703
1896 1 -0.269795
1896 2 -0.289826
1896 3 -0.205044
1896 4 -0.43747
1896 5 -0.35327
1896 6 -0.649598
1896 7 -0.366907
1896 8 -0.410924
1896 9 -0.29048
1896 10 -0.296505
1896 11 -0.324043
1896 12 -0.274795
1897 1 -0.195688
1897 2 -0.262242
1897 3 -0.39481
1897 4 -0.378668
1897 5 -0.392208
1897 6 -0.50655
1897 7 -0.244362
1897 8 -0.388745
1897 9 -0.233482
1897 10 -0.452583
1897 11 -0.769185
1897 12 -0.632799
1898 1 -0.707408
1898 2 -0.177412
1898 3 -0.095219
1898 4 -0.199777
1898 5 -0.481226
1898 6 -0.480874
1898 7 -0.667631
1898 8 -0.54396
1898 9 -0.645334
1898 10 -0.32004
1898 11 -0.339637
1898 12 -0.502907
1899 1 -0.698487
1899 2 -0.333206
1899 3 0.095694
1899 4 -0.537022
1899 5 -0.064408
1899 6 -0.532642
1899 7 -0.50862
1899 8 -0.255352
1899 9 -0.272609
1899 10 -0.338061
1899 11 -0.545831
1899 12 -0.181531
1900 1 0.163755
1900 2 0.100201
1900 3 0.189121
1900 4 -0.283606
1900 5 -0.447392
1900 6 -0.080477
1900 7 -0.335165
1900 8 -0.452617
1900 9 -0.503036
1900 10 -0.556805
1900 11 -0.244316
1900 12 -0.17873
1901 1 -0.277881
1901 2 0.005512
1901 3 -0.088853
1901 4 -0.087336
1901 5 -0.503497
1901 6 -0.339502
1901 7 -0.116195
1901 8 -0.165626
1901 9 -0.190246
1901 10 0.003068
1901 11 0.085018
1901 12 0.355919
1902 1 -0.014511
1902 2 0.135899
1902 3 0.382982
1902 4 -0.099558
1902 5 0.033397
1902 6 -0.318876
1902 7 -0.522416
1902 8 -0.112401
1902 9 -0.291845
1902 10 -0.216984
1902 11 -0.366824
1902 12 -0.555099
1903 1 -0.502413
1903 2 -0.962483
1903 3 -0.705954
1903 4 -0.54191
1903 5 -0.475121
1903 6 -0.505924
1903 7 -0.389124
1903 8 -0.543326
1903 9 -0.401311
1903 10 -0.482034
1903 11 -0.661619
1903 12 -0.335399
1904 1 -0.609046
1904 2 -0.099502
1904 3 -0.573515
1904 4 -0.678978
1904 5 -0.713179
1904 6 -0.776702
1904 7 -0.483543
1904 8 -0.554429
1904 9 -0.550701
1904 10 -0.630989
1904 11 -0.757661
1904 12 -0.719293
1905 1 -0.855136
1905 2 -1.626621
1905 3 -1.186461
1905 4 -1.030011
1905 5 -0.529148
1905 6 -0.24883
1905 7 -0.402973
1905 8 -0.302187
1905 9 -0.283726
1905 10 -0.422983
1905 11 -0.14113
1905 12 -0.606777
1906 1 -0.315747
1906 2 -0.486542
1906 3 -0.715916
1906 4 -0.649375
1906 5 -0.332314
1906 6 -0.540475
1906 7 -0.414735
1906 8 -0.544867
1906 9 -0.536502
1906 10 -0.567287
1906 11 -0.151688
1906 12 -0.212964
1907 1 0.119392
1907 2 -0.572783
1907 3 -0.986648
1907 4 -1.037378
1907 5 -0.858947
1907 6 -0.758752
1907 7 -0.513039
1907 8 -0.612507
1907 9 -0.561422
1907 10 -0.493461
1907 11 -0.549272
1907 12 -0.306364
1908 1 -0.268536
1908 2 -0.448555
1908 3 -0.458113
1908 4 -0.551672
1908 5 -0.525603
1908 6 -0.537943
1908 7 -0.771326
1908 8 -0.706768
1908 9 -0.570906
1908 10 -0.602645
1908 11 -0.693496
1908 12 -0.632382
1909 1 -0.400225
1909 2 -0.497916
1909 3 0.019889
1909 4 -0.654643
1909 5 -0.345622
1909 6 -0.577974
1909 7 -0.606886
1909 8 -0.602817
1909 9 -0.528365
1909 10 -0.419016
1909 11 -0.04668
1909 12 -0.278911
1910 1 -0.356849
1910 2 -0.604919
1910 3 -0.72866
1910 4 -0.593232
1910 5 -0.54574
1910 6 -0.723521
1910 7 -0.58828
1910 8 -0.473531
1910 9 -0.507552
1910 10 -0.704199
1910 11 -0.384886
1910 12 -0.613497
1911 1 -0.29231
1911 2 -0.658356
1911 3 -0.728864
1911 4 -0.631354
1911 5 -0.516587
1911 6 -0.599191
1911 7 -0.452
1911 8 -0.586989
1911 9 -0.401079
1911 10 -0.495662
1911 11 -0.609702
1911 12 -0.54284
1912 1 -0.494569
1912 2 -0.057507
1912 3 -0.452045
1912 4 -0.639254
1912 5 -0.409952
1912 6 -0.468507
1912 7 -0.338128
1912 8 -0.522304
1912 9 -0.760875
1912 10 -0.386944
1912 11 -0.581417
1912 12 -0.694469
1913 1 -0.43805
1913 2 -0.558833
1913 3 -1.022125
1913 4 -0.63627
1913 5 -0.733301
1913 6 -0.859669
1913 7 -0.619301
1913 8 -0.604912
1913 9 -0.553752
1913 10 -0.377219
1913 11 -0.593091
1913 12 -0.838097
1914 1 -0.094585
1914 2 -0.638345
1914 3 -0.223375
1914 4 -0.938401
1914 5 -0.461412
1914 6 -0.487509
1914 7 -0.459931
1914 8 -0.52727
1914 9 -0.437999
1914 10 -0.537158
1914 11 -0.239347
1914 12 -0.587443
1915 1 0.0875
1915 2 -0.133078
1915 3 -0.178372
1915 4 -0.532516
1915 5 -0.367365
1915 6 -0.135656
1915 7 -0.336096
1915 8 -0.207037
1915 9 -0.314098
1915 10 -0.074197
1915 11 0.093182
1915 12 0.155126
1916 1 -0.535119
1916 2 -0.397646
1916 3 0.167062
1916 4 -0.20825
1916 5 -0.211481
1916 6 -0.422412
1916 7 -0.401675
1916 8 -0.500534
1916 9 -0.511257
1916 10 -0.623777
1916 11 -0.519863
1916 12 -0.186984
1917 1 -0.32934
1917 2 -0.226185
1917 3 -0.586234
1917 4 -0.792089
1917 5 -1.081959
1917 6 -0.826467
1917 7 -0.529528
1917 8 -0.301079
1917 9 -0.658608
1917 10 -0.592365
1917 11 -0.371194
1917 12 -0.393121
1918 1 -0.526975
1918 2 -0.530566
1918 3 -0.535671
1918 4 -0.864781
1918 5 -0.411517
1918 6 -0.743459
1918 7 -0.196913
1918 8 -0.370827
1918 9 -0.324299
1918 10 -0.301981
1918 11 -0.314652
1918 12 -0.437381
1919 1 0.074027
1919 2 0.163778
1919 3 0.213134
1919 4 -0.402397
1919 5 -0.426542
1919 6 -0.697246
1919 7 -0.481586
1919 8 -0.361865
1919 9 -0.441619
1919 10 -0.466119
1919 11 -0.204193
1919 12 -0.47524
1920 1 -0.347539
1920 2 -0.603122
1920 3 -0.619917
1920 4 -0.627288
1920 5 -0.873102
1920 6 -0.633735
1920 7 -0.367359
1920 8 -0.388816
1920 9 -0.412609
1920 10 -0.144945
1920 11 -0.464496
1920 12 -0.362314
1921 1 -0.253368
1921 2 -0.671393
1921 3 -0.395296
1921 4 -0.149027
1921 5 -0.249097
1921 6 -0.574705
1921 7 -0.302118
1921 8 -0.402702
1921 9 -0.504215
1921 10 -0.440083
1921 11 -0.468753
1921 12 -0.010029
1922 1 -0.17714
1922 2 -0.064138
1922 3 -0.270647
1922 4 -0.214954
1922 5 -0.502762
1922 6 -0.62204
1922 7 -0.491132
1922 8 -0.403249
1922 9 -0.472605
1922 10 -0.395174
1922 11 -0.212725
1922 12 -0.505716
1923 1 -0.079335
1923 2 -0.684399
1923 3 -0.427296
1923 4 -0.569133
1923 5 -0.385466
1923 6 -0.262671
1923 7 -0.514913
1923 8 -0.45457
1923 9 -0.449789
1923 10 -0.440926
1923 11 -0.019435
1923 12 -0.278933
1924 1 -0.254585
1924 2 -0.138115
1924 3 0.260934
1924 4 -0.103649
1924 5 -0.484969
1924 6 -0.086033
1924 7 -0.188898
1924 8 -0.254891
1924 9 -0.409811
1924 10 -0.307712
1924 11 -0.547428
1924 12 -0.473144
1925 1 -1.312278
1925 2 -0.630376
1925 3 0.125579
1925 4 -0.275579
1925 5 -0.403617
1925 6 -0.335615
1925 7 -0.27418
1925 8 -0.208966
1925 9 -0.256927
1925 10 -0.311374
1925 11 -0.125131
1925 12 0.19393
1926 1 0.0459
1926 2 0.17832
1926 3 -0.5196
1926 4 -0.542729
1926 5 -0.082683
1926 6 -0.021446
1926 7 -0.234038
1926 8 -0.310129
1926 9 -0.239186
1926 10 -0.071672
1926 11 -0.31532
1926 12 -0.120336
1927 1 0.342369
1927 2 -0.551306
1927 3 -0.264546
1927 4 -0.572828
1927 5 -0.367776
1927 6 -0.359715
1927 7 -0.051309
1927 8 -0.26716
1927 9 -0.214893
1927 10 0.088672
1927 11 0.087235
1927 12 0.260495
1928 1 0.090276
1928 2 -0.318486
1928 3 0.001923
1928 4 -0.185791
1928 5 -0.139167
1928 6 -0.285636
1928 7 -0.201658
1928 8 -0.177956
1928 9 -0.121746
1928 10 0.001227
1928 11 -0.174115
1928 12 -0.196413
1929 1 -0.03587
1929 2 -0.029984
1929 3 -0.070199
1929 4 -0.183993
1929 5 -0.082991
1929 6 -0.211441
1929 7 -0.37506
1929 8 -0.315411
1929 9 -0.137468
1929 10 -0.386608
1929 11 -0.377044
1929 12 -0.568851
1930 1 -0.73853
1930 2 -0.106963
1930 3 -0.303257
1930 4 -0.484177
1930 5 -0.441112
1930 6 -0.567307
1930 7 -0.258422
1930 8 -0.344202
1930 9 -0.22458
1930 10 0.100073
1930 11 -0.114822
1930 12 0.249295
1931 1 0.481279
1931 2 -0.178444
1931 3 0.226653
1931 4 0.00417
1931 5 -0.181549
1931 6 -0.058532
1931 7 0.029253
1931 8 -0.101932
1931 9 -0.102609
1931 10 -0.031903
1931 11 -0.090878
1931 12 -0.20705
1932 1 -0.034925
1932 2 -0.311801
1932 3 -0.175242
1932 4 -0.301778
1932 5 -0.35904
1932 6 -0.294851
1932 7 -0.275505
1932 8 -0.509005
1932 9 -0.370039
1932 10 0.024751
1932 11 -0.19057
1932 12 -0.474877
1933 1 -0.014873
1933 2 0.204884
1933 3 -0.088326
1933 4 -0.715068
1933 5 -0.339426
1933 6 -0.266168
1933 7 -0.41123
1933 8 -0.453624
1933 9 -0.458338
1933 10 -0.125677
1933 11 -0.194395
1933 12 -0.142987
1934 1 -0.798692
1934 2 -0.660649
1934 3 -0.499231
1934 4 -0.264327
1934 5 -0.414562
1934 6 -0.235281
1934 7 -0.302569
1934 8 -0.032983
1934 9 -0.033314
1934 10 -0.250834
1934 11 -0.100216
1934 12 -0.137895
1935 1 -0.212965
1935 2 -0.435473
1935 3 -0.098425
1935 4 -0.520693
1935 5 -0.362075
1935 6 -0.271102
1935 7 -0.30671
1935 8 -0.321013
1935 9 -0.286689
1935 10 -0.137879
1935 11 -0.115847
1935 12 0.005006
1936 1 0.054567
1936 2 0.397045
1936 3 0.081984
1936 4 -0.156582
1936 5 -0.378466
1936 6 -0.460389
1936 7 -0.317216
1936 8 -0.324721
1936 9 -0.3529
1936 10 -0.169952
1936 11 -0.091145
1936 12 -0.412653
1937 1 -0.34602
1937 2 0.088279
1937 3 -0.053677
1937 4 -0.251709
1937 5 -0.258089
1937 6 -0.116329
1937 7 -0.290448
1937 8 -0.132446
1937 9 0.02553
1937 10 0.046184
1937 11 -0.199355
1937 12 0.064346
1938 1 -0.148555
1938 2 -0.256733
1938 3 -0.61327
1938 4 -0.300599
1938 5 -0.308418
1938 6 -0.544303
1938 7 -0.384739
1938 8 -0.171381
1938 9 -0.188505
1938 10 -0.032999
1938 11 -0.470626
1938 12 -0.148944
1939 1 0.088147
1939 2 -0.348478
1939 3 -0.604134
1939 4 -0.835029
1939 5 -0.28542
1939 6 -0.540019
1939 7 -0.222291
1939 8 -0.302516
1939 9 -0.117539
1939 10 0.197317
1939 11 -0.277493
1939 12 0.112367
1940 1 0.172934
1940 2 0.095492
1940 3 -0.421406
1940 4 -0.418358
1940 5 -0.234351
1940 6 -0.196239
1940 7 -0.087075
1940 8 -0.376351
1940 9 -0.121359
1940 10 0.033226
1940 11 -0.144559
1940 12 0.011503
1941 1 0.735398
1941 2 0.62386
1941 3 0.403813
1941 4 0.269772
1941 5 0.193457
1941 6 -0.196432
1941 7 0.042359
1941 8 0.128217
1941 9 -0.095621
1941 10 0.209233
1941 11 0.303173
1941 12 0.152582
1942 1 -0.095753
1942 2 0.393657
1942 3 0.323333
1942 4 0.104883
1942 5 -0.061126
1942 6 0.10486
1942 7 -0.370213
1942 8 -0.607358
1942 9 -0.151214
1942 10 -0.009668
1942 11 0.495384
1942 12 -0.105051
1943 1 -0.200825
1943 2 -0.659891
1943 3 -0.586619
1943 4 -1.03558
1943 5 -0.512375
1943 6 -0.817402
1943 7 -0.425483
1943 8 -0.582507
1943 9 -0.477315
1943 10 -0.147926
1943 11 0.230177
1943 12 0.524472
1944 1 -0.380282
1944 2 -0.321115
1944 3 -0.280615
1944 4 -0.559789
1944 5 -0.271091
1944 6 0.160963
1944 7 -0.078149
1944 8 -0.376491
1944 9 -0.230274
1944 10 -0.062658
1944 11 0.096281
1944 12 -0.161369
1945 1 0.13815
1945 2 -0.84857
1945 3 -0.508156
1945 4 -0.510798
1945 5 -0.566699
1945 6 -0.303112
1945 7 -0.157666
1945 8 -0.343964
1945 9 -0.375109
1945 10 -0.567264
1945 11 0.152904
1945 12 -0.324638
1946 1 0.262532
1946 2 -0.225107
1946 3 -0.090145
1946 4 -0.246935
1946 5 -0.270909
1946 6 -0.43214
1946 7 -0.524657
1946 8 -0.571446
1946 9 -0.373325
1946 10 -0.101434
1946 11 0.282837
1946 12 -0.112388
1947 1 0.005204
1947 2 0.617177
1947 3 -0.022209
1947 4 -0.49346
1947 5 -0.219935
1947 6 -0.21009
1947 7 0.007541
1947 8 -0.241861
1947 9 -0.282571
1947 10 -0.234648
1947 11 -0.061429
1947 12 0.151522
1948 1 -0.365821
1948 2 -0.184736
1948 3 -1.033024
1948 4 -0.431041
1948 5 -0.131944
1948 6 -0.574196
1948 7 -0.364929
1948 8 -0.446834
1948 9 -0.426656
1948 10 -0.532675
1948 11 -0.641889
1948 12 -0.362233
1949 1 -0.287275
1949 2 -0.913755
1949 3 -0.074321
1949 4 -0.700838
1949 5 -0.117841
1949 6 -0.419112
1949 7 -0.306543
1949 8 -0.531168
1949 9 -0.417097
1949 10 -0.26131
1949 11 0.134487
1949 12 0.0279
1950 1 -0.082275
1950 2 -0.888068
1950 3 -0.559559
1950 4 -0.580847
1950 5 -0.521515
1950 6 -0.490259
1950 7 -0.653454
1950 8 -0.836329
1950 9 -0.741068
1950 10 -0.59488
1950 11 -0.411794
1950 12 -0.105012
1951 1 -0.168064
1951 2 -0.383491
1951 3 -0.049258
1951 4 -0.704053
1951 5 -0.228513
1951 6 -0.262876
1951 7 -0.08283
1951 8 -0.041678
1951 9 -0.105885
1951 10 0.123144
1951 11 -0.127522
1951 12 -0.467119
1952 1 0.241867
1952 2 -0.094376
1952 3 -0.207319
1952 4 -0.274154
1952 5 -0.188082
1952 6 -0.175288
1952 7 -0.251963
1952 8 -0.572178
1952 9 -0.451337
1952 10 -0.293238
1952 11 0.013474
1952 12 0.093169
1953 1 0.314419
1953 2 0.234037
1953 3 -0.201343
1953 4 -0.434121
1953 5 -0.223957
1953 6 -0.4638
1953 7 -0.410926
1953 8 -0.358418
1953 9 -0.519517
1953 10 -0.221905
1953 11 -0.09222
1953 12 -0.407668
1954 1 -0.158337
1954 2 0.174113
1954 3 -0.080307
1954 4 -0.410588
1954 5 -0.253212
1954 6 -0.563304
1954 7 -0.618291
1954 8 -0.71115
1954 9 -0.564186
1954 10 -0.741659
1954 11 0.028912
1954 12 -0.351397
1955 1 0.047762
1955 2 0.36285
1955 3 0.165671
1955 4 -0.678932
1955 5 -0.413363
1955 6 -0.580992
1955 7 -0.482896
1955 8 -0.544374
1955 9 -0.344921
1955 10 -0.300283
1955 11 -0.149717
1955 12 -0.393527
1956 1 -0.469983
1956 2 0.31048
1956 3 -0.147258
1956 4 -0.505975
1956 5 -0.513899
1956 6 -0.571767
1956 7 -0.737571
1956 8 -0.611578
1956 9 -0.614923
1956 10 -0.775713
1956 11 -0.2404
1956 12 -0.404611
1957 1 -0.561388
1957 2 -0.746804
1957 3 -0.704903
1957 4 -0.865247
1957 5 -0.580746
1957 6 -0.428181
1957 7 -0.305797
1957 8 -0.202168
1957 9 -0.120433
1957 10 -0.216559
1957 11 0.418434
1957 12 0.315029
1958 1 0.479209
1958 2 -0.245389
1958 3 0.547384
1958 4 0.581849
1958 5 -0.094731
1958 6 -0.141583
1958 7 -0.413842
1958 8 -0.326956
1958 9 -0.208903
1958 10 -0.293466
1958 11 0.173273
1958 12 0.54459
1959 1 0.063724
1959 2 -0.720559
1959 3 -0.20183
1959 4 -0.07142
1959 5 -0.1812
1959 6 -0.201571
1959 7 -0.340311
1959 8 -0.585192
1959 9 -0.4584
1959 10 -0.304367
1959 11 -0.162515
1959 12 -0.145729
1960 1 -0.021837
1960 2 0.499141
1960 3 -0.331266
1960 4 -0.467555
1960 5 -0.455481
1960 6 -0.232731
1960 7 -0.39764
1960 8 -0.046586
1960 9 -0.201224
1960 10 0.038244
1960 11 0.010362
1960 12 0.452855
1961 1 0.120894
1961 2 -0.892577
1961 3 -0.602531
1961 4 -0.398359
1961 5 0.022966
1961 6 -0.186271
1961 7 -0.503419
1961 8 -0.484676
1961 9 -0.628129
1961 10 -0.481889
1961 11 -0.45708
1961 12 -0.500127
1962 1 -0.452355
1962 2 -0.178912
1962 3 -0.091777
1962 4 -0.390209
1962 5 -0.310019
1962 6 -0.472657
1962 7 -0.069776
1962 8 -0.381755
1962 9 -0.317296
1962 10 -0.129817
1962 11 0.328284
1962 12 -0.033902
1963 1 0.433234
1963 2 0.684308
1963 3 -0.471468
1963 4 -0.40006
1963 5 -0.663516
1963 6 -0.157915
1963 7 -0.026739
1963 8 -0.042551
1963 9 0.139188
1963 10 -0.245481
1963 11 -0.133885
1963 12 -0.002996
1964 1 -0.334132
1964 2 -0.38845
1964 3 0.54153
1964 4 -0.273092
1964 5 -0.493054
1964 6 -0.411757
1964 7 -0.579604
1964 8 -0.523048
1964 9 -0.719113
1964 10 -0.651898
1964 11 -0.58889
1964 12 -0.383261
1965 1 0.03311
1965 2 -0.021193
1965 3 -0.428834
1965 4 -0.997098
1965 5 -0.493368
1965 6 -0.46325
1965 7 -0.221352
1965 8 -0.519399
1965 9 -0.333713
1965 10 -0.072284
1965 11 -0.20103
1965 12 -0.3585
1966 1 0.488987
1966 2 0.186286
1966 3 -0.262235
1966 4 -0.277328
1966 5 -0.251694
1966 6 -0.276685
1966 7 0.191669
1966 8 0.022562
1966 9 -0.332402
1966 10 -0.129403
1966 11 0.108536
1966 12 -0.183533
1967 1 -0.633562
1967 2 -0.229189
1967 3 -0.750402
1967 4 -0.455923
1967 5 -0.287848
1967 6 -0.464703
1967 7 -0.496136
1967 8 -0.618646
1967 9 -0.547405
1967 10 -0.630815
1967 11 -0.556888
1967 12 -0.527528
1968 1 -0.652493
1968 2 -0.670087
1968 3 -0.510756
1968 4 -0.888502
1968 5 -0.740446
1968 6 -0.616277
1968 7 -0.310865
1968 8 -0.009461
1968 9 -0.134311
1968 10 -0.363517
1968 11 0.101657
1968 12 0.356886
1969 1 0.138134
1969 2 0.736655
1969 3 1.011122
1969 4 -0.038997
1969 5 0.072315
1969 6 0.205477
1969 7 -0.240697
1969 8 -0.171016
1969 9 0.139221
1969 10 0.038732
1969 11 0.090338
1969 12 0.314688
1970 1 0.428688
1970 2 0.335313
1970 3 -0.196066
1970 4 -0.108279
1970 5 -0.12016
1970 6 -0.091785
1970 7 -0.281845
1970 8 -0.154812
1970 9 -0.412697
1970 10 -0.325093
1970 11 -0.299872
1970 12 -0.211941
1971 1 -0.25442
1971 2 -0.223126
1971 3 0.067083
1971 4 -0.504077
1971 5 -0.406343
1971 6 -0.504464
1971 7 -0.48113
1971 8 -0.676243
1971 9 -0.557246
1971 10 -0.774694
1971 11 -0.568526
1971 12 -0.371993
1972 1 -0.111176
1972 2 -0.570544
1972 3 -0.175248
1972 4 -0.633145
1972 5 -0.517027
1972 6 -0.259962
1972 7 0.054013
1972 8 -0.031367
1972 9 0.145049
1972 10 0.194181
1972 11 -0.189498
1972 12 -0.069618
1973 1 -0.024395
1973 2 0.68674
1973 3 0.087395
1973 4 0.240536
1973 5 0.100043
1973 6 0.053278
1973 7 0.062322
1973 8 -0.259136
1973 9 -0.105327
1973 10 -0.101908
1973 11 -0.493126
1973 12 -0.326144
1974 1 -0.615149
1974 2 -0.543217
1974 3 -0.296757
1974 4 -0.271003
1974 5 -0.401147
1974 6 -0.309158
1974 7 -0.661846
1974 8 -0.430023
1974 9 -0.411538
1974 10 -0.28502
1974 11 -0.339338
1974 12 -0.808731
1975 1 -0.709924
1975 2 -0.233035
1975 3 -0.261649
1975 4 -0.168497
1975 5 -0.39849
1975 6 -0.442896
1975 7 -0.64881
1975 8 -0.570329
1975 9 -0.583955
1975 10 -0.48055
1975 11 -0.559232
1975 12 -0.435524
1976 1 -0.51429
1976 2 -0.299579
1976 3 -0.766727
1976 4 -0.687889
1976 5 -0.622872
1976 6 -0.692988
1976 7 -0.465506
1976 8 -0.485084
1976 9 -0.318156
1976 10 -0.147708
1976 11 -0.300572
1976 12 0.22316
1977 1 -0.044833
1977 2 -0.067153
1977 3 -0.052263
1977 4 -0.418486
1977 5 -0.273646
1977 6 -0.228692
1977 7 0.029327
1977 8 -0.022363
1977 9 -0.160998
1977 10 -0.278264
1977 11 -0.226992
1977 12 -0.081224
1978 1 0.095167
1978 2 0.361609
1978 3 -0.154407
1978 4 0.005038
1978 5 0.075053
1978 6 -0.276446
1978 7 -0.503502
1978 8 -0.302585
1978 9 -0.478733
1978 10 -0.249286
1978 11 -0.541518
1978 12 0.350265
1979 1 0.82668
1979 2 0.424724
1979 3 0.203415
1979 4 0.08862
1979 5 -0.30016
1979 6 -0.175571
1979 7 0.040435
1979 8 0.047905
1979 9 -0.054477
1979 10 0.213399
1979 11 0.218242
1979 12 -0.294461
1980 1 0.495341
1980 2 0.117901
1980 3 0.224877
1980 4 0.42404
1980 5 0.214357
1980 6 0.062373
1980 7 -0.078627
1980 8 -0.166162
1980 9 0.020178
1980 10 0.05823
1980 11 0.318106
1980 12 -0.297797
1981 1 -0.531223
1981 2 0.027528
1981 3 0.222178
1981 4 0.168794
1981 5 -0.140395
1981 6 -0.045939
1981 7 -0.205588
1981 8 0.058761
1981 9 -0.059924
1981 10 0.222365
1981 11 -0.439868
1981 12 0.316649
1982 1 0.317455
1982 2 -0.529586
1982 3 -0.291739
1982 4 -0.292666
1982 5 -0.423406
1982 6 -0.054801
1982 7 0.144199
1982 8 -0.085408
1982 9 0.098144
1982 10 0.078923
1982 11 -0.629499
1982 12 -0.504969
1983 1 -1.071737
1983 2 -0.012294
1983 3 -0.416356
1983 4 -0.066052
1983 5 0.440721
1983 6 0.184246
1983 7 0.49018
1983 8 0.345271
1983 9 0.17336
1983 10 -0.234859
1983 11 0.254715
1983 12 -0.142995
1984 1 -0.552083
1984 2 -0.337547
1984 3 0.426325
1984 4 0.275822
1984 5 0.195156
1984 6 -0.204925
1984 7 -0.285267
1984 8 0.121268
1984 9 -0.158851
1984 10 -0.138535
1984 11 -0.08912
1984 12 -0.270548
1985 1 0.653404
1985 2 -0.220377
1985 3 0.371327
1985 4 -0.465161
1985 5 0.012134
1985 6 -0.11701
1985 7 -0.439941
1985 8 -0.039325
1985 9 -0.268959
1985 10 -0.300063
1985 11 0.200091
1985 12 -0.172919
1986 1 -0.203153
1986 2 0.385985
1986 3 -0.002175
1986 4 0.197672
1986 5 -0.178945
1986 6 -0.042342
1986 7 -0.204348
1986 8 0.024208
1986 9 -0.189016
1986 10 -0.186135
1986 11 -0.254517
1986 12 -0.739676
1987 1 0.299042
1987 2 0.675764
1987 3 0.129522
1987 4 -0.190903
1987 5 0.362931
1987 6 0.284649
1987 7 0.847018
